Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34532	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34532	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34532	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34537	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34537	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34537	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34537	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34537	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34541	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34541	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34541	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34541	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34541	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34546	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34546	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34546	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34546	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34546	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34566	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34566	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34566	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34566	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34566	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34571	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34571	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34571	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34571	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34571	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34576	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	34576	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34576	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	34576	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	34576	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	39082	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	39082	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	39082	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	39082	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	39082	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	39175	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	39175	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	39175	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	39175	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	39175	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77128	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77128	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	77128	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	77128	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	77128	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 100000E-5  	U	20050000	77163	1979-06-05	      0900	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77173	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77173	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	77173	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	77173	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	77173	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77443	1983-11-22	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77641	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	77641	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 300000E-6  	 	20050000	77641	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	77641	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	77641	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-7  	U	20050000	77779	1983-07-26	      0800	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 130000E-6  	U	20050000	77779	1979-06-05	      0900	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 200000E-7  	U	20050000	77779	1983-07-07	      0915	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 400000E-7  	U	20050000	77779	1983-07-07	      0900	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-01        	KAULUWAI WELL 1(HAWAIIAN HOMES COMMISSIO /  /                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.148889	-157.02                                  	 100000E-6  	U	20050000	77779	1980-05-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-01        	KAULUWAI WELL 1(HAWAIIAN HOMES COMMISSIO /  /                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.148889	-157.02                                  	 200000E-7  	U	20050000	77779	1980-05-07	      1300	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-01        	KAULUWAI WELL 1(HAWAIIAN HOMES COMMISSIO /  /                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.148889	-157.02                                  	 200000E-7  	U	20050000	77779	1983-07-26	      0833	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-7  	U	20050000	77779	1983-07-26	      0917	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0855-01        	WAIKOLU TUNNEL /  /                                                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.140833	-156.925833                              	 100000E-6  	U	20050000	77779	1980-04-16	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0855-01        	WAIKOLU TUNNEL /  /                                                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.140833	-156.925833                              	 500000E-7  	U	20050000	77779	1980-04-16	      1655	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0901-01        	KALUAKOI WELL /  /                                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.150833	-157.025                                 	 900000E-8  	U	20050000	77779	1980-03-23	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0901-01        	KALUAKOI WELL /  /                                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.150833	-157.025                                 	 100000E-6  	U	20050000	77779	1980-05-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0901-01        	KALUAKOI WELL /  /                                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.150833	-157.025                                 	 200000E-7  	U	20050000	77779	1980-05-07	      1320	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4852-02        	WAIAKEKUA BEACH - WELL NO. 5 /  /                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.806389	-156.870833                              	 200000E-7  	U	20040000	77779	1983-07-25	      0845	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4853-01        	PALAWAI - WELL NO.1 /  /                                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.809444	-156.8875                                	 100000E-6  	U	20040000	77779	1980-04-17	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4853-01        	PALAWAI - WELL NO.1 /  /                                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.809444	-156.8875                                	 500000E-7  	U	20040000	77779	1980-04-17	      1145	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4853-01        	PALAWAI - WELL NO.1 /  /                                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.809444	-156.8875                                	 900000E-8  	U	20040000	77779	1983-03-22	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4952-01        	WAIAPAA GULCH - WELL NO. 4 /  /                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	   20.8175	-156.8825                                	 100000E-6  	U	20040000	77779	1980-04-17	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4952-01        	WAIAPAA GULCH - WELL NO. 4 /  /                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	   20.8175	-156.8825                                	 500000E-7  	U	20040000	77779	1980-04-17	      1400	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4954-01        	KAPANO GULCH - WELL NO. 3 /  /                                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.826944	-156.910278                              	 500000E-7  	U	20040000	77779	1980-04-17	      1125	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4954-01        	KAPANO GULCH - WELL NO. 3 /  /                                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.826944	-156.910278                              	 200000E-7  	U	20040000	77779	1983-07-20	      0810	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	78113	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	78113	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	78113	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	78113	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	78113	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	81327	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	81327	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	81327	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	81327	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	81327	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-7  	U	20050000	81522	1983-07-26	      0800	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 100000E-6  	U	20050000	81522	1979-06-05	      0900	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 500000E-7  	U	20050000	81522	1983-07-07	      0915	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0700-01        	KALUALOHE WELL 17 /  /                                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.119722	-157.001389                              	 150000E-7  	U	20050000	81522	1983-07-07	      0900	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-01        	KAULUWAI WELL 1(HAWAIIAN HOMES COMMISSIO /  /                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.148889	-157.02                                  	 100000E-5  	U	20050000	81522	1980-05-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-01        	KAULUWAI WELL 1(HAWAIIAN HOMES COMMISSIO /  /                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.148889	-157.02                                  	 500000E-7  	U	20050000	81522	1980-05-07	      1300	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-01        	KAULUWAI WELL 1(HAWAIIAN HOMES COMMISSIO /  /                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.148889	-157.02                                  	 200000E-7  	U	20050000	81522	1983-07-26	      0833	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-7  	U	20050000	81522	1983-07-26	      0917	          	        	            	        	                	  	                     	B 	                                                            	
