Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
1119REG9	8000068        	PEARL HBR AT MOUTH HALAWA STREAM / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.369361	-157.943333	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	HALAWA STREAM ALIGN EDGE OF PIER H5 (BLDG. 499). CENTER WITH SHORT POLE (JOINED WITH TALL POLE) TO WEST ALIGNED WITH AMERICAN FLAG POLE ON CINCPACFLT BLDG. HALAWA STREAM NATURAL WATER SOURCE
1119REG9	8000069        	PEARL HBR BTWN PIERS H2 & K11 / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.366944	-157.945417	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	BETWEEN PIERS H2 AND K11 ALIGN SPOTLIGHT POLES NORTH OF BUILDING 478 AND APPROX CENTER DISTANCE BETWEEN PIERS. NAVSTA
1119REG9	8000070        	PEARL HBR BTWN PIERS K5 & K7 / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                        	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.362917	-157.949028	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	BETWEEN PIERS K5 AND K7 ALIGN LEFT EDGE OF BUILDING 474 AND CENTER WITH FIRE BOX ADJACENT TO BLDG. 471 WITH COMMUNICATIONS TOWER TO SOUTH. NAVSTA
1119REG9	8000071        	PEARL HBR IN MAGAZINE LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                          	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.360556	-157.946   	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	MAGAZINE LOCH ALIGN RIGHT SIDE OF PIER S17 AND CENTER WITH ALIGNMENT OF NORTHERN END OF BLDG. 682. OIL SLICKS NSC PEARL
1119REG9	8000072        	PEARL HBR IN QUARRY LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                            	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.356111	-157.944083	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	QUARRY LOCH ALIGN RIGHT SIDE OF BOAT HOUSE AT END OF LOCH AND LIGHT POLE AT RIGHT EDGE OF BLDG. 147 WITH RIGHT EDGE OF BUILDING WINDOW. GROUND DRAINAGE, OIL-36" STORM DRAIN SUBBASE
1119REG9	8000073        	PEARL HBR IN SOUTHEAST LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.354167	-157.946667	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTHEAST LOCH ALIGN THIRD LIGHT FROM NORTH END OF PIER M2 WITH NO. 35 ON FUEL TANK IN BACKGROUND AND APPROX CENTER OF LOCH. NAVSTA
1119REG9	8000074        	PEARL HBR MID LOCH AT BUOY D10-S / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.379444	-157.990917	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTHWEST AND ADJACENT TO BUOY D10-S. GROUND DRAINAGE-WORK AREA DRAINS SEWER LINE 4" OXIGEST SYSTEM SHIP MAINTENANCE FACILITY, OICC MIDPAC SEWER OXIDATION POND & SUGAR OXIDATION POND DITCH C & C SEWAGE OXIDATION POND & OAHU SUGAR, NAD SEWER OUTFALLS C & C SEWAGE PLANT
1119REG9	8000075        	PEARL HBR MID LOCH AT BUOY D9-S / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.378556	-157.989944	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTHWEST AND ADJACENT TO BUOY D9-S. GROUND DRAINAGE-WORK AREA DRAINS SEWER LINE 4" OXIGEST SYSTEM SHIP MAINTENANCE FACILITY, OICC MIDPAC SEWER OXIDATION POND & SUGAR OXIDATION POND DITCH C & C SEWAGE OXIDATION POND & OAHU SUGAR, NAD SEWER OUTFALLS C & C SEWAGE PLANT
1119REG9	8000076        	PEARL HBR MID LOCH AT BUOY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                          	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	   21.3775	-157.989278	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTHWEST AND ADJACENT TO BUOY D8-S. GROUND DRAINAGE-WORK AREA DRAINS SEWER LINE 4" OXIGEST SYSTEM SHIP MAINTENANCE FACILITY, OICC MIDPAC SEWER OXIDATION POND & SUGAR OXIDATION POND DITCH C & C SEWAGE OXIDATION POND & OAHU SUGAR, NAD SEWER OUTFALLS C & C SEWAGE PLANT
1119REG9	8000077        	PEARL HBR MID LOCH AT BUOY D9-M / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.380278	-157.987556	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTHWEST AND ADJACENT TO BUOY D9-M. GROUND DRAINAGE-WORK AREA DRAINS SEWER LINE 4" OXIGEST SYSTEM SHIP MAINTENANCE FACILITY, OICC MIDPAC SEWER OXIDATION POND AND SUGAR OXIDATION POND DITCH C & C SEWAGE OXIDATION POND & OAHU SUGAR, NAD SEWER OUTFALLS C & C SEWAGE PLANT
1119REG9	8000078        	PEARL HBR MID LOCH SE BUOY D9-M / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.379528	-157.987361	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN FIRST DOLPHIN OFF DEGAUSSING STATION WITH SOUTH EDGE OF BROWN BUILDING ON FORD ISLAND (HALF WAY BETWENN SM04 AND SM06). GROUND DRAINAGE-WORK AREA DRAINS SEWER LINE 4" OXIGEST SYSTEM SHIP MAINTENANCE FACILITY, OICC MIDPAC SEWER OXIDATION POND & SUGAR OXIDATION POND DITCH C & C SEWAGE OXIDATION POND & OAHU SUGAR, NAD SEWER OUTFALLS C & C SEWAGE PLANT
1119REG9	8000079        	PEARL HBR MID LOCH AT BUOY D8-N / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.378611	-157.987778	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTHWEST AND ADJACENT TO BUOY D8-N. GROUND DRAINAGE-WORK AREA DRAINS SEWER LINE 4" OXIDATION SYSTEM SHIP MAINTENANCE FACILITY, OICC MIDPAC SEWER OXIDATION POND & SUGAR OXIDATION POND DITCH C & C SEWAGE OXIDATION POND & OAHU SUGAR, NAD SEWER OUTFALLS C & C SEWAGE PLANT
1119REG9	8000080        	PEARL HBR IN WALKER BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                             	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.362417	-157.991528	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN OLD PIER AND POLE IN FRONT OF RUSTED SHED-50 FEET WEST OF OUTER- MOST PILING. CANEFIELD RUNOFF-CHEMICAL MIXING AREA IRRIGATION WATER OAHU SUGAR, NAD
1119REG9	8000081        	PEARL HBR NEAR END SOUTH AVE / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                        	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.346667	-157.968333	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	SOUTH AVE OUTFALL (USED ONLY IN EMERGENCIES).
1119REG9	8000083        	PEARL HBR BTWN WAIPIO & HOS PTS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.347361	-157.973611	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN NORTH SIDE OF CHAIN LINK FENCE IMMEDIATELY BEHING THERMAL OUTFALL. ALIGN UTILITY POLE OF PIER W21 TO UTILITY POLE BEHIND TANK ON SHORE.
1119REG9	8000084        	PEARL HBR BTWN WAIPIO & HOS PTS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.349028	-157.972   	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN NORTH SIDE OF CHAIN LINK FENCE IMMEDIATELY BEHIND THERMAL OUTFALL. ALIGN FLIGHT CLEARANCE POLES ON FORD ISLAND (ADJACENT TO BUOY NO. 39). THERMAL OUTFALL POWER PLANT #3, PWC
1119REG9	8000085        	PEARL HBR BTWN WAIPIO & HOS PTS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	     21.35	-157.970472	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN NORTH SIDE OF CHAIN LINE FENCE IMMEDIATELY BEHIND THERMAL OUTFALL. APPROXIMATELY 15 FEET OFF THERMAL OUTFALL. THERMAL OUTFALL POWER PLANT #3, PWC SEWER OUTFALL-10" LINE PWC
1119REG9	8000086        	PEARL HBR BTWN WAIPIO & HOS PTS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.345278	-157.973889	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN UTILITY SPOTLIGHT POLES ON NORTH END OF DRY DOCK NO. 4. 30 FEET FROM SHORELINE. IRRIGATION WATER OAHU SUGAR
1119REG9	8000087        	PEARL HBR BTWN WAIPIO & HOS PTS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.346806	-157.972139	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN UTILITY SPOTLIGHT POLES ON NORTH END OF DRY DOCK NO. 4. ALIGN FLIGHT CLEARANCE POLES ON FORD ISLAND (ADJACENT TO BUOY NO. 39). THERMAL OUTFALL POWER PLANT #3, PWC
1119REG9	8000088        	PEARL HBR BTWN WAIPIO & HOS PTS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.348611	-157.969917	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN UTILITY SPOTLIGHT POLES ON NORTH END OF DRY DOCK NO. 4. ALIGN BUOY NO. 16 WITH FORD ISLAND FLIGHT CONTROL TOWER. THERMAL OUTFALL POER PLANT #3, PWC DRAINAGE FROM DRY DOCK #4-24" DRAIN PIPE & APPROX 15 10" DRAIN PIPES PWC, DRY DOCK #4 OIL SLICKS-WORK DOCK WORK DOCK, PWC SEWER OUTFALL-10" LINE PWC
1119REG9	8000089        	PEARL HBR E LOCH NEAR BUOY X9-N / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.381444	-157.953417	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	HAWAIIAN ELECTRIC THERMAL RANGE. 10 FEET CHANNEL SIDE OF BUOY NO. X9-N. THERMAL OUTFALL HAWAIIAN ELECTRIC PLANT WAIMULA STREAM NATURAL WATER FLOW DRAINAGE PIPES (2) PRIMO PLANT & GROUND RUNOFF
1119REG9	8000090        	PEARL HBR E LOCH NEAR BUOY X9-X / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.379806	-157.954028	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	HAWAIIAN ELECTRIC THERMAL RANGE. 10 FEET LEESIDE OF BUOY NO. X9-X. THERMAL OUTFALL HAWAIIAN ELECTRIC CO.
1119REG9	8000091        	PEARL HBR E LOCH NEAR BUOY 29 / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.376472	-157.955278	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	HAWAIIAN ELECTRIC THERMAL RANGE. 10 FEET SHORESIDE OF BUOY NO. 29. THERMAL OUTFALL HAWAIIAN ELECTRIC CO.
1119REG9	8000092        	PEARL HBR W LOCH ENTRY CHANNEL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.349167	-157.982639	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	WEST LOCH ENTRY CHANNEL ABOUT 1500 YARDS UP CHANNEL FROM ENTRANCE BUOY NO. 13, IN LINE WITH SOUTH SIDE OF SOUTHERN MOST PIER. 50 FEET FROM WEST SHORE. NAVSTA
1119REG9	8000093        	PEARL HBR W LOCH ENTRY CHANNE / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.349722	-157.981667	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	WEST LOCH ENTRY CHANNEL ABOUT 1500 YARDS UP CHANNEL FROM ENTRANCE BUOY NO. 13, IN LINE WITH SOUTH SIDE OF SOUTHERN MOST PIER. ALIGN CENTER CHANNEL RANGE MARKERS. NAVSTA
1119REG9	8000094        	PEARL HBR W LOCH ENTRY CHANNEL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.350139	-157.980778	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	WEST LOCH ENTRY CHANNEL ABOUT 1500 YARDS UP CHANNEL FROM ENTRANCE BUOY NO. 13, IN LINE WITH SOUTH SIDE OF SOUTHERN MOST PIER. 10 FEET FROM END OF PIER. NAVSTA
1119REG9	8000095        	PEARL HBR W LOCH ENTRY CHANNEL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.354028	-157.995139	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN EAST PEAK OF ROOF ON SHED AT SHORELINE WITH TELEPHONE POLE WITH LIGHT IN BACKGROUND (PIPELINE CROSSING SIGN). ALIGN WEST TIP OF POWDER POINT WITH WEST STACK AT OAHU SUGAR PLANT. ON SHORE REFUSE DUMP GROUND RUNOFF NAD
1119REG9	8000096        	PEARL HBR W LOCH ENTRY CHANNEL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.354167	-157.99375 	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN EAST PEAK OF ROOF ON SHED AT SHORELINE WITH TELEPHONE POLE WITH LIGHT IN BACKGROUND (PIPELINE CROSSING SIGN). ALIGN RADIO TOWER ON WAIPIO PENINSULA WITH WEST EDGE OF BUOY CM-M. NAVSTA
1119REG9	8000097        	PEARL HBR W LOCH ENTRY CHANNEL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.354333	-157.992222	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN EAST PEAK OF ROOF ON SHED AT SHORELINE WITH TELEPHONE POLE WITH LIGHT IN BACKGROUND (PIPELINE CROSSING SIGN). ALIGN T-7 DOLPHIN ON NORTH SIDE OF BALTIMORE POINT (BY BUOY 10). CANEFIELD RUNOFF, STORM DRAIN, 24" HOLDING POND & RUNOFF DITCH OAHU SUGAR, NAD
1119REG9	8000098        	PEARL HBR W LOCH SW WALKER BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.357444	-158.007083	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN BUOY NO. 14 AND BOW OF SUNKEN LST. SOUTH EDGE BLDG. NO. 47 AND NORTH EDGE OF FIRST SHED. SEWER LINE OVERFLOW OXIDATION POND (DRY) NAD
1119REG9	8000099        	PEARL HBR W LOCH SW WALKER BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.358333	-158.005222	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN BUOY NO. 14 AND BOW OF SUNKEN LST. NORTH EDGE BLDG. NO. 47 AND SOUTH EDGE BLDG. NO. 45. NAVSTA
1119REG9	8000100        	PEARL HBR W LOCH SW WALKER BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.359333	-158.002583	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN BUOY NO. 14 AND BOW OF SUNKEN LST. 10 FEET CHANNEL SIDE OF BUOY 14. IRRIGATION WATER OAHU SUGAR, NAD
1119REG9	8000101        	PEARL HBR W LOCH NEAR HONOULIULI / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.367639	-158.020556	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN UTILITY POLES ON WESTERN SHORE. ALIGN PALM TREE TO NORTH WITH WINDOW IN BLUE SHACK ON WATER (200 FEET FROM PIER). HONOULIULI EWA PLANTATION, NAD REFUSE ON SHORE NAD SEWAGE MONKEY ISLAND, NAD
1119REG9	8000102        	PEARL HBR W LOCH NEAR HONOULIULI / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.363056	-158.020472	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN UTILITY POLES ON WESTERN SHORE. GREEN BUSH IN WATER AT THREE ROCK OYSTER BED AND WATER TANK CANEFIELD RUNOFF, IRRIGATION WATER REFUSE & AUTO WRECKAGE EWA PLANTATION, NAD
1119REG9	8000103        	PEARL HBR E OF LAULAUNUI IS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.366806	-158.014556	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	CENTER DOOR OF SHED ON MONKEY ISLAND WITH ENTRANCE TO FISH POND. ALIGN WEST EDGE OF DRIVE-IN MOVIE SCREEN WITH AST EDGE OF WATER TANK ON HILL. WAIKELE STREAM NATURAL WATER SOURCE DUMP DRAINAGE C & C HONOLULU
1119REG9	8000104        	PEARL HBR E OF LAULAUNUI IS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.366917	-158.010556	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	CENTER DOOR OF SHED ON MONKEY ISLAND WITH ENTRANCE TO FISH POND. ALIGN EAST EDGE OF DRIVE-IN THEATER'S SCREEN WITH WEST EDGE OF PINK WATER STORAGE TANK. DUMP DRAINAGE NATURAL WATER SOURCE
1119REG9	8000105        	PEARL HBR E OF LAULAUNUI IS / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.367028	-158.006667	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	CENTER DOOR OF SHED ON MONKEY ISLAND WITH ENTRANCE TO FISH POND. ALIGN WEST SIDE OF EAST STACK OF OAHU SUGAR CO. WITH EAST SIDE OF WATER TANK ON HILL. DUMP DRAINAGE NATURAL WATER SOURCE
1119REG9	8000106        	PEARL HBR W LOCH W OF WAKKELE / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.372306	-158.020361	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN PALM TREE AND RADIO TOWER. SOUTH EDGE OF THE DRIVE-IN MOVIE SCREEN AND SOUTH EDGE OF PINK TANK. GROUND DRAINAGE DRAINAGE CANAL INDUSTRIAL AREA (NON-MILITARY)
1119REG9	8000107        	PEARK HBR W LOCH W OF WAIKELE / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.372778	-158.016278	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN PALM TREE AND RADIO TOWER. NORTHERN EDGE OF DRIVE-IN MOVIE SCREEN AND SOUTHERN EDGE OF PINK WATER STORAGE TANK. WAIKELE STREAM NATURAL WATER SOURCE.
1119REG9	8000108        	PEARL HBR W LOCH W OF WAIKELE / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.373333	-158.013333	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN PALM TREE AND RADIO TOWER. SOUTHERN EDGE OF THE DRIVE-IN MOVIE SCREEN WITH NOTCH IN THE CENTER OF THE CLOVE OF TREES. WAIKELE STREAM NATURAL WATER SOURCE
1119REG9	8000109        	PEARL HBR W LOCH W OF WAIKELE / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.373806	-158.009806	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN PALM TREE AND RADIO TOWER. THE SOUTHERN MOST GROUP OF PILINGS (T-18) WITH THE NORTHERN EDGE OF BLDG. NO. 45. NATURAL WATER SOURCES - WAIKELE STREAM, KAPAKAHI STREAM DUMP CITY & COUNTY DUM GROUND DRAINAGE, CANEFIELD IRRIGATION SEWAGE RUNOFF OAHU SUGAR, NAD
1119REG9	8000110        	PEARL HBR STP HAMMER PT. / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                            	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.327778	-157.973611	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL BP NAS HOUSING STP HAMMER PT.
1119REG9	8000111        	PEARL HBR CLR DISCHARGE BLDG 51 / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.356389	-157.996389	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/NTRTMT/OUTFL/OCEAN                                     	            0	FEET                	 	 	WEST LOCH NAD-CLEAR DISCHARGE BLDG. 51
1119REG9	8000114        	PEARL HBR MAIN CHNNL ON WAIPIO / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.367778	-157.978056	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL DEGAUSSING STATION - TREATED SEWAGE FROM EXTENDED AERATION SYSTEM
1119REG9	8000115        	PEARL HBR MID LOCH C&C HONOLULU / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.377361	-157.993056	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MIDDLE C & C HONOLULU - SEWAGE FROM C & C OXIDATION PONDS
1119REG9	8000116        	PEARL HBR MID LOCH WAIPIO PEN / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.383056	-157.994167	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MIDDLE LOCH INACTIVE FLEET - SEWAGE FROM EXTENDED AERATION SYSTEM
1119REG9	8000117        	PEARL HBR MID LOCH PEARL C PEN / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.385278	-157.983056	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MIDDLE LOCH C & C HONOLULU - SEWAGE FROM PEARL CITY STP
1119REG9	8000118        	PEARL HBR NAVY POWER PLANT 2 / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                        	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	   21.3575	-157.958889	20060000	               	              	        	                                                            	none                                    	/TYPA/IND/NTRTMT/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL NAVY POWER PLANT #2 - THERMAL
