Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 100000E-5  	 	        	82079	1996-09-09	      0800	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 160000E-5  	 	        	82079	1996-10-07	      0759	          	        	       43.62	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 300000E-6  	 	        	82079	1996-10-07	      0757	          	        	       21.65	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 250000E-6  	 	        	82079	1996-10-07	      0756	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 360000E-5  	 	        	82079	1996-11-04	      0804	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 400000E-6  	 	        	82079	1996-11-04	      0802	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 450000E-6  	 	        	82079	1996-11-04	      0800	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 950000E-6  	 	        	82079	1997-01-06	      0820	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 700000E-6  	 	        	82079	1997-01-06	      0815	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 800000E-6  	 	        	82079	1997-01-06	      0810	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 550000E-6  	 	        	82079	1997-02-10	      0815	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 450000E-6  	 	        	82079	1997-02-10	      0810	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 350000E-6  	 	        	82079	1997-02-10	      0805	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 210000E-5  	 	        	82079	1997-04-07	      0815	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 600000E-6  	 	        	82079	1997-04-07	      0812	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 200000E-6  	 	        	82079	1997-04-07	      0810	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 180000E-5  	 	        	82079	1997-05-05	      0809	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 300000E-6  	 	        	82079	1997-05-05	      0807	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 200000E-6  	 	        	82079	1997-05-05	      0805	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 800000E-6  	 	        	82079	1997-07-07	      0800	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 650000E-6  	 	        	82079	1997-07-07	      0757	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 500000E-6  	 	        	82079	1997-07-07	      0755	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 300000E-6  	 	        	82079	1997-09-02	      0725	          	        	       39.36	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 200000E-6  	 	        	82079	1997-09-02	      0720	          	        	       19.68	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 150000E-6  	 	        	82079	1997-09-02	      0715	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 170000E-5  	 	        	82079	1997-10-06	      0809	          	        	        32.8	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 450000E-6  	 	        	82079	1997-10-06	      0805	          	        	        16.4	        	                	  	                     	B 	                                                            	
21HI    	000403         	KANEOHE BAY (CENTRAL REGION) / HAWAII / OAHU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	     21.45	-157.797222                              	 400000E-6  	 	        	82079	1997-10-06	      0801	          	        	        1.64	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 150000E-5  	 	        	82079	1979-10-16	      1155	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 220000E-5  	 	        	82079	1979-10-16	      1135	          	        	          45	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 220000E-5  	 	        	82079	1979-10-16	      1145	          	        	          22	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 200000E-6  	 	        	82079	1979-12-12	      1150	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 500000E-6  	 	        	82079	1979-12-12	      1140	          	        	          59	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 120000E-5  	 	        	82079	1979-12-12	      1145	          	        	          16	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 180000E-5  	 	        	82079	1980-02-11	      1110	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 360000E-5  	 	        	82079	1980-02-11	      1100	          	        	          62	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 180000E-5  	 	        	82079	1980-02-11	      1105	          	        	          26	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 180000E-5  	 	        	82079	1980-04-08	      1155	          	        	          32	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 330000E-5  	 	        	82079	1980-04-08	      1145	          	        	          16	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 280000E-5  	 	        	82079	1980-04-08	      1150	          	        	          59	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 400000E-6  	 	        	82079	1980-05-13	      1110	          	        	           9	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 600000E-6  	 	        	82079	1980-05-13	      1100	          	        	          59	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 150000E-5  	 	        	82079	1980-05-13	      1105	          	        	          32	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 140000E-5  	 	        	82079	1980-06-16	      1155	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 100000E-5  	 	        	82079	1980-06-16	      1145	          	        	          29	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 100000E-5  	 	        	82079	1980-06-16	      1150	          	        	          16	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 130000E-5  	 	        	82079	1980-07-08	      1130	          	        	           9	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 290000E-5  	 	        	82079	1980-07-08	      1120	          	        	          68	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 260000E-5  	 	        	82079	1980-07-08	      1125	          	        	          36	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 200000E-5  	 	        	82079	1980-10-20	      1140	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 240000E-5  	 	        	82079	1980-10-20	      1130	          	        	          59	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 240000E-5  	 	        	82079	1980-10-20	      1135	          	        	          32	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 180000E-5  	 	        	82079	1980-11-19	      0840	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 280000E-5  	 	        	82079	1980-11-19	      0830	          	        	          68	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 280000E-5  	 	        	82079	1980-11-19	      0835	          	        	          36	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 200000E-6  	 	        	82079	1981-01-12	      0900	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 120000E-5  	 	        	82079	1981-01-12	      0850	          	        	          78	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 110000E-5  	 	        	82079	1981-01-12	      0855	          	        	          45	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 500000E-6  	 	        	82079	1981-02-09	      1150	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 250000E-5  	 	        	82079	1981-02-09	      1140	          	        	          52	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 150000E-5  	 	        	82079	1981-02-09	      1145	          	        	          29	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 800000E-6  	 	        	82079	1981-03-23	      0840	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 250000E-5  	 	        	82079	1981-03-23	      0830	          	        	          78	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 180000E-5  	 	        	82079	1981-03-23	      0835	          	        	          39	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 200000E-6  	 	        	82079	1981-04-21	      0855	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 160000E-5  	 	        	82079	1981-04-21	      0845	          	        	          42	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 110000E-5  	 	        	82079	1981-04-21	      0850	          	        	          26	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 270000E-5  	 	        	82079	1981-06-01	      1200	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 260000E-5  	 	        	82079	1981-06-01	      1150	          	        	          49	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 110000E-5  	 	        	82079	1981-06-01	      1155	          	        	          26	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 190000E-5  	 	        	82079	1981-07-20	      0850	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 220000E-5  	 	        	82079	1981-07-20	      0840	          	        	          45	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 200000E-5  	 	        	82079	1981-07-20	      0845	          	        	          26	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 300000E-6  	 	        	82079	1981-08-10	      1155	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 100000E-5  	 	        	82079	1981-09-21	      1155	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 200000E-5  	 	        	82079	1981-09-21	      1145	          	        	          39	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 210000E-5  	 	        	82079	1981-09-21	      1150	          	        	          22	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 130000E-5  	 	        	82079	1981-10-05	      1155	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 110000E-5  	 	        	82079	1981-10-05	      1145	          	        	          42	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 150000E-5  	 	        	82079	1981-10-05	      1150	          	        	          26	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 130000E-5  	 	        	82079	1981-11-16	      1200	          	        	           6	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 220000E-5  	 	        	82079	1981-11-16	      1150	          	        	          45	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 170000E-5  	 	        	82079	1981-11-16	      1155	          	        	          26	        	                	  	                     	B 	                                                            	
21HI    	000441         	MAMALA BAY (SAND ISLAND OFF SHORE) / HAWAII / OAHU                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2875	-157.898056                              	 300000E-6  	 	        	82079	1981-12-14	      1140	          	        	           6	        	                	  	                     	B 	                                                            	
