Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21HI    	000680         	KAHULUI BAY / MAUI / KAHULUI                                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	      20.9	-156.466667	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY                                               	            0	FEET                	S	 	000860   KAHULUI BAY CLASS A  COASTAL REENTRANT OCEAN SOME FRESH WATER SEEPAGE BUT NO SIGNIFICANT STREAM OR SPRING DISCHARGE KNOWN.  BREAKWATERS ON EACH SIDE OF BAY PROTECTS KAHULUI HARBOR.  SANITARY SEWAGE OUTFALLS OUTSIDE OF THE HARBOR, AT BASE OF EAST BREAKWATER AND QUARTER MILE OF THE WEST BREAKWATER.  THERMAL POWER PLANT DISCHARGE (MAUI ELECTRIC CO.) AT SEA SURFACE OUTSIDE THE HARBOR. SOME PROCESSED WASTEWATER FROM PINEAPPLE CANNERY (MAUI PINE- APPLE CO.) DISCHARGED THRU SEWER OUTFALLS.
21HI    	000681         	KAMAOLE BEACH #1 / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	    20.725	-156.451389	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE IS LOCATED DIRECTLY IN FRONT OF THE PARKING LOT AND LIFE GUARD STAND.
21HI    	000682         	KAMAOLE BEACH #2 / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.722222	-156.452778	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE FRONTS THE PARK RESTROOMS.
21HI    	000683         	KAMAOLE BEACH #3 / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.719444	-156.453333	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE IS LOCATED BETWEEN THE TWO ROCK PILES - FRONTING THE PARKING LOT.
21HI    	000684         	KIHEI BOAT RAMP / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	     20.65	-156.451389	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE IS SAMPLED FROM THE BOAT RAMP.
21HI    	000685         	KEAWEKAPU BEACH / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.708333	-156.447778	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE IS LOCATED AT THE WAILEA BEACH HOTEL - FRONTING THE STAIRS.
21HI    	000686         	ULUA BEACH / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.6875	-156.441667	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE IS LOCATED AT THE WAILEA ELUA VILLAGE - ON THE LEFT SIDE OF THE ROCK PILE.
21HI    	000687         	MAALEA CONDO / HAWAII STATE / MAUI AND KALAWAO COUNTY                                                                                                                         	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.795833	-156.510556	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS SITE IS LOCATED AT THE END OF HAUOLI ST. - FRONTING THE BEACH PARK.
21HI    	000688         	HOOKIPA / HAWAII STATE / MAUI                                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.934167	-156.355917	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE HOOKIPA BEACH PARK IN PAIA ON THE NORTH SHORE OF MAUI.  THE SAMPLING POINT IS AT THE SHORELINE IN A BREAK BETWEEN THE ROCKS IN FRONT AND SLIGHTLY TO THE LEFT OF THE RESTROOMS.
21HI    	000689         	H.A. BALDWIN PARK / HAWAII STATE / MAUI                                                                                                                                       	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.898056	-156.392583	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED ON THE NORTH SHORE OF MAUI IN PAIA AT THE H.A. BALDWIN PARK.  IT IS LOCATED AT THE SHORELINE DIRECTLY IN FRONT OF THE RESTROOMS.
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485   	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED IN WAILUKU ON THE NORTH SHORE OF MAUI AT NEHE POINT.  IT IS LOCATED AT THE SHORELINE APPROXIMATELY 10 METERS WEST OF THE MOUTH OF IAO STREAM.
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED IN WAILEA (KIHEI) ON THE WEST SHORE OF MAUI AT WAILEA BEACH.  IT IS LOCATED AT THE SHORELINE AND APPROXIMATELY MIDWAY BETWEEN THE RESTROOMS AND A STORM DRAIN CULVERT.
21HI    	000692         	KAOPALA BAY / HAWAII STATE / MAUI                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.982056	-156.673222	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED IN KAHANA (LAHAINA) ON THE WEST SHORE OF MAUI AT KAOPALA BAY.  IT IS LOCATED AT THE SHORELINE IN FRONT OF A MILO TREE AND A SHACK.
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED IN LAHAINA ON THE WEST SHORE OF MAUI AT HANAKAOO BEACH PARK.  IT IS LOCATED AT THE SHORELINE IN FRONT AND SLIGHTLY TO THE NORTH OF THE LIFEGUARD STAND.
21HI    	000694         	LAUNIUPOKO WAYSIDE PARK / HAWAII STATE / MAUI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.837556	-156.660722	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED IN LAHAINA ON THE SOUTHWEST SIDE OF MAUI AT LAUNIUPOKO WAYSIDE PARK.  IT IS LOCATED AT THE SHORELINE AND TO THE EAST OF THE ROCKS IN FRONT OF THE RESTROOMS/PARKING LOT.
21HI    	000695         	AIRPORT (KAHEKILI) BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                         	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.943056	-156.695833	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN THE WEST MAUI (KAANAPALI) AREA. THE SAMPLING POINT IS LOCATED DIRECTLY IN FRONT OF THE PLAQUE AT THE END OF THE WALKWAY FROM THE PAVILION TOWARD THE BEACH.
21HI    	000696         	PUUNOA (BABY) BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.886944	-156.688889	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN THE WEST MAUI (LAHAINA) AREA. THE SAMPLING POINT IS LOCATED IN FRONT OF THE BEACH ACCESS SIGN AT THE END OF ALA MOANA STREET.
21HI    	000697         	TEEN CHALLANGE (MI 14) / HAWAII STATE / MAUI COUNTY                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.8125	-156.6125  	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN OLOWALU.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE IN LINE WITH THE WEST MOST END OF THE HIGHWAY GUARDRAIL.  IT IS ALSO DIRECTLY ACROSS THE HIGHWAY FROM THE TEEN CHALLANGE COMPLEX.
21HI    	000698         	UKUMEHAME BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.795556	-156.572222	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN UKUMEHAME.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE IN LINE WITH THE WESTERN END OF THE BEACH PARKING LOT.
21HI    	000699         	KUAU (BEACH ACCESS 402) / HAWAII STATE / MAUI COUNTY                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.928889	-156.356111	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN PAIA.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE DIRECTLY IN FRONT OF THE BEACH ACCESS (402) SIGN.
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405   	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN KAHULUI.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE AT THE END OF KEALAKAI PLACE (BEACH ACCESS 303). THERE IS A ROCKY SHORELINE IN FRONT OF A PAVED AREA.  THE SITE IS APPROXIMATELY TEN METERS EAST OF THE ROCKY AREA.
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN KIHEI.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE ACROSS SOUTH KIHEI ROAD FROM THE KIHEI COMMUNITY CENTER.  IT IS ADJACENT TO THE OLD KIHEI PIER (SOUTH SIDE OF THE PIER).
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN KIHEI.  THE SAMPLING SITE IS LOCATED AT THE SHORELINE ACROSS FROM OHUKAI STREET.  IT IS DIRECTLY IN FRONT OF THE SOUTHERN EDGE OF THE PARK LAWN AREA.
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625  	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN KIHEI.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE ACROSS FROM KANANI ROAD.  IT IS AT THE SOUTH CORNER OF THE BOAT RAMP.
21HI    	000704         	KEAWAKAPU (2) / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	    20.705	-156.448889	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN WAILEA.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE ACROSS FROM KILOHANA DRIVE.  IT IS DIRECTLY IN FRONT OF THE STORM DRAIN OUTLET ON SOUTH KIHEI ROAD.
21HI    	000705         	POLO BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                                       	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.672778	-156.446111	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	THIS STATION IS LOCATED IN WAILEA.  THE SAMPLING POINT IS LOCATED AT THE SHORELINE NEAR KAUKAHI STREET.  IT IS DIRECTLY IN FRONT OF THE STEPS BY THE ROCKS AT THE SOUTHERN END OF THE SANDY BEACH.
21HI    	000706         	HARBOR LIGHTS / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.877778	-156.475833	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/EMBAY/SHRLN                                    	            1	FEET                	S	 	STATION IS LOCATED ON THE SW SHORE OF KAHULUI HARBOR. STATION IS ACROSS THE STREET FROM AND DIRECTLY IN FRONT OF THE HARBOR LIGHTS APARTMENTS.  SITE IS IN LINE WITH THE EAST EDGE OF THE APARTMENT COMPLEX.  SITE WAS ESTABLISHED TO MONITOR CHANGES FROM THE DISCONTINUATION OF COOLING WATER DISCHARGES FROM MAUI PINE CANNERY.
21HISPEC	000620         	HULOPOE BAY / LANAI / 1703        HULOPOE BAY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.733333	-156.9     	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY                                               	            0	FEET                	S	 	HULOPOE BAY IS IN THE SOUTH COAST OF LANAI, APPROXIMATELY 1/2 MILE WEST OF MANELE BAY, AND INDENTS THE COAST FOR ABOUT 3/4 MILE. HULOPOE BAY IS ONE OF THE FEW AREAS REMAINING IN RELATIVELY PRISTINES STATE. MUCH OF THE BAY IS COVERED WITH SAND AND IS EXCELLENT FOR SWIMMING. THE BOARD OF LAND AND NATURAL RESOURCES, STATE OF HAWAII, HAS ESTABLISHED HULOPOE BAY A MARINE LIFE CONSERVATION DISTRICT.
21HISPEC	KAHULUI01      	KAHULUI BAY #1 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.913611	-156.487778	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/SOLIDS/OPNCST/SHRLN                            	            1	FEET                	S	 	KAHULUI BAY #1 IS LOCATED AT THE SHORELINE ON THE WEST SIDE OF KAHULUI BAY APPROXIMATELY 300 FEET EAST OF THE MOUTH OF IAO STREAM.
21HISPEC	KAHULUI02      	KAHULUI BAY #2 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911111	-156.483056	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	           12	FEET                	S	 	KAHULUI BAY #2 IS LOCATED ON THE WEST SIDE OF KAHULUI BAY APPROXIMATELY 1000 FEET OFFSHORE AND TO THE EAST OF UKALI STREET.
21HISPEC	KAHULUI03      	KAHULUI BAY #3 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.908056	-156.484167	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/SOLIDS/OPNCST/SHRLN                            	            1	FEET                	S	 	KAHULUI BAY #3 IS LOCATED AT THE SHORELINE ON THE WEST SIDE OF KAHULUI BAY AT THE END OF KAINALU PLACE.
21HISPEC	KAHULUI04      	KAHULUI BAY #4 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.907778	-156.481389	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	           18	FEET                	S	 	KAHULUI BAY #4 IS LOCATED ON THE WEST SIDE OF KAHULUI BAY APPROXIMATELY 1000 FEET OFFSHORE AND TO THE EAST OF KAINALU PLACE (STATION KAHULUI3).
21HISPEC	KAHULUI05      	KAHULUI BAY #5 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.906667	-156.481111	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	           30	FEET                	S	 	KAHULUI BAY #5 IS LOCATED ON THE WEST SIDE OF KAHULUI BAY APPROXIMATELY 1000 FEET OFFSHORE.  IT IS EAST OF THE INTERSECTION OF WAIEHU BEACH ROAD AND EAST MAIN STREET. THIS STATION IS AT THE POINT OF DISCHARGE OF THE OLD WAILUKU SEWAGE OUTFALL.
21HISPEC	KAHULUI06      	KAHULUI BAY #6 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.905556	-156.478611	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	           30	FEET                	S	 	KAHULUI BAY #6 IS LOCATED ON THE WEST SIDE OF KAHULUI BAY ABOUT HALF WAY BETWEEN THE END OF THE WAILUKU OUTFALL AND THE ENTRANCE TO KAHULUI HARBOR.
21HISPEC	KAHULUI07      	KAHULUI BAY #7 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.904722	-156.475833	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	           40	FEET                	S	 	KAHULUI BAY #7 IS LOCATED APPROXIMATELY 500 FEET DIRECTLY IN FRONT (OUTSIDE) OF THE ENTRANCE TO KAHULUI HARBOR.
21HISPEC	KAHULUI08      	KAHULUI BAY #8 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.904167	-156.475833	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/NRSHRE/EMBAY                                  	           40	FEET                	S	 	KAHULUI BAY #8 IS LOCATED IN THE MIDDLE OF THE ENTRANCE TO KAHULUI HARBOR.
21HISPEC	KAHULUI09      	KAHULUI BAY #9 / HAWAII STATE / MAUI COUNTY                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.900833	-156.478889	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           12	FEET                	S	 	KAHULUI BAY #9 IS LOCATED ON THE WEST SIDE OF KAHULUI HARBOR. IT IS SOUTH OF STATION KAHULUI BAY #6 AND ABOUT 400 FEET EAST OF THE FILLED AREA BEHIND THE WEST BREAKWATER.
21HISPEC	KAHULUI10      	KAHULUI BAY #10 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	      20.9	-156.475833	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           40	FEET                	S	 	KAHULUI BAY #10 IS LOCATED BETWEEN THE ENTRANCE TO KAHULUI HARBOR AND THE INTERSECTION OF KAHULUI BEACH ROAD AND KAAHUMANU AVENUE.  IT IS EAST OF STATION KAHULUI BAY #9 AND SOUTH OF STATION KAHULUI BAY #8.
21HISPEC	KAHULUI11      	KAHULUI BAY #11 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.896111	-156.476111	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           18	FEET                	S	 	KAHULUI BAY #11 IS LOCATED IN KAHULUI HARBOR ON A LINE FROM THE HARBOR ENTRANCE TO THE INTERSECTION OF KAHULUI BEACH ROAD AND KAAHUMANU AVENUE.  IT IS APPROXIMATELY 700 FEET FROM THE SHORELINE.
21HISPEC	KAHULUI12      	KAHULUI BAY #12 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.895556	-156.471667	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/EMBAY/SHRLN                                   	            1	FEET                	S	 	KAHULUI BAY #12 IS LOCATED AT THE SHORELINE IN FRONT OF THE HUKILAU HOTEL APPROXIMATELY 500 FEET WEST OF PUUNENE STREET.
21HISPEC	KAHULUI13      	KAHULUI BAY #13 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.899444	-156.471389	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           40	FEET                	S	 	KAHULUI BAY #13 IS LOCATED IN KAHULUI HARBOR APPROXIMATELY 1700 FEET NORTH OF THE KAHULUI BAY #12 STATION AND 500 FEET SOUTHWEST FROM THE END OF PIER #1.
21HISPEC	KAHULUI14      	KAHULUI BAY #14 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.902778	-156.472222	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/EMBAY/SHRLN                                   	            1	FEET                	S	 	KAHULUI BAY #14 IS LOCATED IN KAHULUI HARBOR.  IT IS AT THE SHORELINE OF THE EAST SIDE BREAKWATER HALF WAY BETWEEN THE END OF PIER #1 AND THE END OF THE BREAKWATER.
21HISPEC	KAHULUI15      	KAHULUI BAY #15 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.903056	-156.472222	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	KAHULUI BAY #15 IS LOCATED OUTSIDE OF KAHULUI HARBOR.  IT IS AT THE SHORELINE OF THE EAST SIDE BREAKWATER HALF WAY BETWEEN THE END OF PIER #1 AND THE END OF THE BREAKWATER.
21HISPEC	KAHULUI16      	KAHULUI BAY #16 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.903889	-156.471667	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	           12	FEET                	S	 	KAHULUI BAY #16 IS LOCATED JUST OUTSIDE OF THE EAST KAHULUI HARBOR BREAKWATER.  IT IS APPROXIMATELY 300 FEET NORTHEAST OF THE KAHULUI BAY #15 STATION AND 1200 FEET NORTH OF THE KAHULUI BAY #13 STATION.
21HISPEC	KAHULUI17      	KAHULUI BAY #17 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.903889	-156.468889	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	            6	FEET                	S	 	KAHULUI BAY #17 IS LOCATED APPROXIMATELY 500 FEET NORTHEAST FROM THE END OF PIER #1 AND 1000 FEET EAST FROM THE KAHULUI BAY #15 STATION.
21HISPEC	KAHULUI18      	KAHULUI BAY #18 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.901667	-156.468611	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/OPNCST/SHRLN                                   	            1	FEET                	S	 	KAHULUI BAY #18 IS LOCATED OUTSIDE OF KAHULUI HARBOR. IT IS AT THE SHORELINE AND ADJACENT TO THE MIDPOINT OF PIER #1.
21HISPEC	KAHULUI19      	KAHULUI BAY #19 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.9075	-156.459722	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN/NRSHRE/OPNCST                                  	            6	FEET                	S	 	KAHULUI BAY #19 IS LOCATED APPROXIMATELY 1600 FEET NORTH OF THE MOUTH OF KANAHA STREAM.
21HISPEC	KAHULUI20      	KAHULUI BAY #20 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.899444	-156.470556	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           40	FEET                	S	 	KAHULUI BAY #20 IS LOCATED MIDWAY BETWEEN PIERS #1 AND #2 IN KAHULUI HARBOR.  IT IS APPROXIMATELY 1000 FEET FROM THE SHORELINE.
21HISPEC	KAHULUI21      	KAHULUI BAY #21 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.899167	-156.470278	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           40	FEET                	S	 	KAHULUI BAY #21 IS LOCATED MIDWAY BETWEEN PIERS #1 AND #2 IN KAHULUI HARBOR.  IT IS APPROXIMATELY 800 FEET FROM THE SHORELINE.
21HISPEC	KAHULUI22      	KAHULUI BAY #22 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.898889	-156.469444	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	           40	FEET                	S	 	KAHULUI BAY #22 IS LOCATED MIDWAY BETWEEN PIERS #1 AND #2 IN KAHULUI HARBOR.  IT IS APPROXIMATELY 600 FEET FROM THE SHORELINE.
21HISPEC	KAHULUI23      	KAHULUI BAY #23 / HAWAII STATE / MAUI COUNTY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.8975	-156.473611	20020000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY/SOLIDS/NRSHRE/EMBAY                           	            6	FEET                	S	 	KAHULUI BAY #23 IS LOCATED IN KAHULUI HARBOR APPROXIMATELY 800 FEET OFFSHORE FROM THE HUKILAU HOTEL AND 2000 FEET SOUTH OF THE KAHULUI BAY #14 STATION.
