
Maui, HI
Number of Stations = 130


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
34354	ENDSULSF SEDUG/KG DRY WGT 	ENDOSULFAN SULFATE                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+01  	  4.90E+02
34355	ENDSULSF TISMG/KG WET WGT 	ENDOSULFAN SULFATE                 WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34356	B-ENDO   SULFAN   TOTWUG/L	ENDOSULFAN, BETA                          TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
34359	BENDOSUL SEDUG/KG DRY WGT 	ENDOSULFAN, BETA                   DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+01  	  4.90E+02
34360	BENDOSUL TISMG/KG WET WGT 	ENDOSULFAN, BETA                   WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34361	A-ENDO   SULFAN   TOTWUG/L	ENDOSULFAN, ALPHA                         TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
34364	AENDOSUL SEDUG/KG DRY WGT 	ENDOSULFAN, ALPHA                  DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+01  	  4.90E+02
34365	AENDOSUL TISMG/KG WET WGT 	ENDOSULFAN, ALPHA                  WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34366	ENDRINAL DEHYDE   TOTWUG/L	ENDRIN ALDEHYDE                           TOTWUG/L	2     	5     	1980-06-24	1983-06-14	  1.00E+00  	  9.80E+02  	  3.45E+02
34369	ENDRINAL SEDUG/KG DRY WGT 	ENDRIN ALDEHYDE                    DRY WGTBOTUG/KG	1     	1     	1980-06-24	1980-06-24	  1.25E+03  	  1.25E+03  	  1.25E+03
34370	ENDRINAL TISMG/KG WET WGT 	ENDRIN ALDEHYDE                    WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34371	ETHYLBEN ZENE     TOTWUG/L	ETHYLBENZENE                              TOTWUG/L	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34374	ETHYLBEN SEDUG/KG DRY WGT 	ETHYLBENZENE                       DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34376	FLUORANT HENE     TOTWUG/L	FLUORANTHENE                              TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  1.83E+01
34379	FLANTENE SEDUG/KG DRY WGT 	FLUORANTHENE                       DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34380	FLANTENE TISMG/KG WET WGT 	FLUORANTHENE                       WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34381	FLUORENE  TOTWUG/L        	FLUORENE                                  TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34384	FLUORENE SEDUG/KG DRY WGT 	FLUORENE                           DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34385	FLUORENE TISMG/KG WET WGT 	FLUORENE                           WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34386	HEXACHLO ROCYCLOP TOTWUG/L	HEXACHLOROCYCLOPENTADIENE                 TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34389	HEXCLCPD SEDUG/KG DRY WGT 	HEXACHLOROCYCLOPENTADIENE          DRY WGTBOTUG/KG	1     	1     	1980-06-24	1980-06-24	  1.80E+03  	  1.80E+03  	  1.80E+03
34390	HEXCLCPD TISMG/KG WET WGT 	HEXACHLOROCYCLOPENTADIENE          WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34391	HEXACHLO ROBUTADI TOTWUG/L	HEXACHLOROBUTADIENE                       TOTWUG/L	2     	2     	1980-06-24	1985-07-29	  5.00E+01  	  5.00E+00  	  2.75E+01
34395	HEXCLBD  TISMG/KG WET WGT 	HEXACHLOROBUTADIENE                WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34396	HEXACHLO ROETHANE TOTWUG/L	HEXACHLOROETHANE                          TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34399	HEXACLET SEDUG/KG DRY WGT 	HEXACHLOROETHANE                   DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34400	HEXACLET TISMG/KG WET WGT 	HEXACHLOROETHANE                   WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34403	INDENO(1 23CD)PYR TOTWUG/L	INDENO (1,2,3-CD) PYRENE                  TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.00E+01
34406	I123CDPR SEDUG/KG DRY WGT 	INDENO (1,2,3-CD) PYRENE           DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34407	I123CDPR TISMG/KG WET WGT 	INDENO (1,2,3-CD) PYRENE           WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34408	ISPHRONE  TOTUG/L         	ISOPHORONE                                TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34411	ISPHRONE SEDUG/KG DRY WGT 	ISOPHORONE                         DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34412	ISPHRONE TISMG/KG WET WGT 	ISOPHORONE                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34413	METHYLBR OMIDE    TOTWUG/L	METHYL BROMIDE                            TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
34416	METHYLBR SEDUG/KG DRY WGT 	METHYL BROMIDE                     DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34418	METHYLCH LORIDE   TOTWUG/L	METHYL CHLORIDE                           TOTWUG/L	2     	2     	1980-06-24	1986-08-08	  1.00E+01  	  2.00E-01  	  5.10E+00
34421	METHYLCL SEDUG/KG DRY WGT 	METHYL CHLORIDE                    DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34423	METHYLEN ECHLORID TOTWUG/L	METHYLENE CHLORIDE                        TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.67E+00
34426	MTHLENCL SEDUG/KG DRY WGT 	METHYLENE CHLORIDE                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.90E+00  	  8.60E+00  	  6.15E+00
34428	NITROSOD IPROPYLA TOTWUG/L	N-NITROSODI-N-PROPYLAMINE                 TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34431	NITDNPRA SEDUG/KG DRY WGT 	N-NITROSODI-N-PROPYLAMINE          DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34432	NITDNPRA TISMG/KG WET WGT 	N-NITROSODI-N-PROPYLAMINE          WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34433	NITROSOD IPHENYLA TOTWUG/L	N-NITROSODIPHENYLAMINE                    TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34436	NITRSDPA SEDUG/KG DRY WGT 	N-NITROSODIPHENYLAMINE             DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34437	NITRSDPA TISMG/KG WET WGT 	N-NITROSODIPHENYLAMINE             WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34438	NITROSOD IMETHYLA TOTWUG/L	N-NITROSODIMETHYLAMINE                    TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34441	NITRSDMA SEDUG/KG DRY WGT 	N-NITROSODIMETHYLAMINE             DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34445	NAPTHALE SEDUG/KG DRY WGT 	NAPHTHALENE                        DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34446	NAPTHALE TISMG/KG WET WGT 	NAPHTHALENE                        WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34447	NITROBEN ZENE     TOTWUG/L	NITROBENZENE                              TOTWUG/L	3     	3     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  2.17E+01
34450	NITROBEN SEDUG/KG DRY WGT 	NITROBENZENE                       DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34451	NITROBEN TISMG/KG WET WGT 	NITROBENZENE                       WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34452	PARACHLO ROMETACR TOTWUG/L	PARACHLOROMETA CRESOL                     TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.50E+01
34455	PCLMCRES SEDUG/KG DRY WGT 	PARACHLOROMETA CRESOL              DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34456	PCLMCRES TISMG/KG WET WGT 	PARACHLOROMETA CRESOL              WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34461	PHENANTH RENE     TOTWUG/L	PHENANTHRENE                              TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34464	PHENANTH SEDUG/KG DRY WGT 	PHENANTHRENE                       DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34465	PHENANTH TISMG/KG WET WGT 	PHENANTHRENE                       WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34468	PHENOL   TISMG/KG WET WGT 	PHENOL                             WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34469	PYRENE    TOTWUG/L        	PYRENE                                    TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34472	PYRENE   SEDUG/KG DRY WGT 	PYRENE                             DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34473	PYRENE   TISMG/KG WET WGT 	PYRENE                             WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34475	TETRACHL OROETHYL TOTWUG/L	TETRACHLOROETHYLENE                       TOTWUG/L	9     	9     	1980-06-24	1986-08-08	  1.00E+01  	  3.60E-01  	  1.51E+00
34478	TETCLETE SEDUG/KG DRY WGT 	TETRACHLOROETHYLENE                DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34480	THALLIUM SEDMG/KG DRY WGT 	THALLIUM                           DRY WGTBOTMG/KG	2     	3     	1982-08-24	1983-06-14	  1.00E-01  	  5.00E-02  	  6.67E-02
34483	TOLUENE  SEDUG/KG DRY WGT 	TOLUENE                            DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34485	TRICHLOR OETHYLEN DISSUG/L	TRICHLOROETHYLENE                         DISSUG/L	6     	6     	1985-04-22	1986-08-08	  2.00E-01  	  5.00E-01  	  8.67E-01
34487	TRICLETE SEDUG/KG DRY WGT 	TRICHLOROETHYLENE                  DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  5.00E+00  	  4.33E+00
34488	TRICHLOR OFLUOROM TOTWUG/L	TRICHLOROFLUOROMETHANE                    TOTWUG/L	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34491	TRCLFLMT SEDUG/KG DRY WGT 	TRICHLOROFLUOROMETHANE             DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34495	VINYLCHL SEDUG/KG DRY WGT 	VINYL CHLORIDE                     DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34496	11DICHLO ROETHANE TOTWUG/L	1,1-DICHLOROETHANE                        TOTWUG/L	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34497	11DICHLO ROETHANE DISSUG/L	1,1-DICHLOROETHANE                        DISSUG/L	2     	2     	1985-07-29	1986-08-08	  2.00E-01  	  3.00E+00  	  1.60E+00
34499	11DICLET SEDUG/KG DRY WGT 	1,1-DICHLOROETHANE                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34501	11DICHLO ROETHYLE TOTWUG/L	1,1-DICHLOROETHYLENE                      TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
34504	11DCETEN SEDUG/KG DRY WGT 	1,1-DICHLOROETHYLENE               DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34506	111TRICH LOROETHA TOTWUG/L	1,1,1-TRICHLOROETHANE                     TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
34509	111TCLET SEDUG/KG DRY WGT 	1,1,1-TRICHLOROETHANE              DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34511	112TRICH LOROETHA TOTWUG/L	1,1,2-TRICHLOROETHANE                     TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
34514	112TCLET SEDUG/KG DRY WGT 	1,1,2-TRICHLOROETHANE              DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34516	1122TETR ACHLOROE TOTWUG/L	1,1,2,2-TETRACHLOROETHANE                 TOTWUG/L	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34517	1122TETR ACHLOROE DISSUG/L	1,1,2,2-TETRACHLOROETHANE                 DISSUG/L	2     	2     	1985-07-29	1986-08-08	  2.00E-01  	  3.00E+00  	  1.60E+00
34519	1122TCLE SEDUG/KG DRY WGT 	1,1,2,2-TETRACHLOROETHANE          DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34521	BENZO(GH I)PERYLE TOTWUG/L	BENZO(GHI)PERYLENE1,12-BENZOPERYLENE      TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.00E+01
34524	BZGHIPER SEDUG/KG DRY WGT 	BENZO(GHI)PERYLENE1,12-BENZOPERYLENDRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34525	BZGHIPER TISMG/KG WET WGT 	BENZO(GHI)PERYLENE1,12-BENZOPERYLENWET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34526	BENZO(A) ANTHRACE TOTWUG/L	BENZO(A)ANTHRACENE1,2-BENZANTHRACENE      TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
34527	BENZO(A) ANTHRACE DISSUG/L	BENZO(A)ANTHRACENE1,2-BENZANTHRACENE      DISSUG/L	1     	1     	1985-07-29	1985-07-29	  5.00E+00  	  5.00E+00  	  5.00E+00
34529	BENZAANT SEDUG/KG DRY WGT 	BENZO(A)ANTHRACENE1,2-BENZANTHRACENDRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34530	BENZAANT TISMG/KG WET WGT 	BENZO(A)ANTHRACENE1,2-BENZANTHRACENWET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34532	12DICHLO ROETHANE DISSUG/L	1,2-DICHLOROETHANE                        DISSUG/L	2     	2     	1985-07-29	1986-08-08	  2.00E-01  	  3.00E+00  	  1.60E+00
34534	12DICLET SEDUG/KG DRY WGT 	1,2-DICHLOROETHANE                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34536	12DICHLO ROBENZEN TOTWUG/L	1,2-DICHLOROBENZENE                       TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
34537	12DICHLO ROBENZEN DISSUG/L	1,2-DICHLOROBENZENE                       DISSUG/L	2     	2     	1985-07-29	1986-08-08	  2.00E-01  	  5.00E+00  	  2.60E+00
34539	12DCLBEN SEDUG/KG DRY WGT 	1,2-DICHLOROBENZENE                DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34540	12DCLBEN TISMG/KG WET WGT 	1,2-DICHLOROBENZENE                WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34541	12DICHLO ROPROPAN TOTWUG/L	1,2-DICHLOROPROPANE                       TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
34544	12DCLPRP SEDUG/KG DRY WGT 	1,2-DICHLOROPROPANE                DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34546	12DICHLO ROETHENE TOTWUG/L	TRANS-1,2-DICHLOROETHENE, TOTAL, IN WATER     UG/L	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
34549	12TDCETE SEDUG/KG DRY WGT 	TRANS-1,2-DICHLOROETHENE, IN SED. DRY WT.    UG/KG	2     	4     	1980-06-24	1983-06-14	  3.50E+00  	  7.20E+00  	  4.88E+00
34551	124TRICH LOROBENZ TOTWUG/L	1,2,4-TRICHLOROBENZENE                    TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34554	124TCBEN SEDUG/KG DRY WGT 	1,2,4-TRICHLOROBENZENE             DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34555	124TCBEN TISMG/KG WET WGT 	1,2,4-TRICHLOROBENZENE             WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34556	DIBENZ(A H)ANTHRA TOTWUG/L	1,2,5,6-DIBENZANTHRACENE                  TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
34557	DIBENZ(A H)ANTHRA DISSUG/L	1,2,5,6-DIBENZANTHRACENE                  DISSUG/L	1     	1     	1985-07-29	1985-07-29	  1.00E+01  	  1.00E+01  	  1.00E+01
34559	DBAHANTH SEDUG/KG DRY WGT 	1,2,5,6-DIBENZANTHRACENE           DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34560	DBAHANTH TISMG/KG WET WGT 	1,2,5,6-DIBENZANTHRACENE           WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34561	13DICHLO ROPROPEN TOTWUG/L	1,3-DICHLOROPROPENE                       TOTWUG/L	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34564	13DCPRPE SEDUG/KG DRY WGT 	1,3-DICHLOROPROPENE                DRY WGTBOTUG/KG	2     	3     	1982-08-24	1983-06-14	  3.50E+00  	  4.90E+00  	  4.10E+00
34566	13DICHLO ROBENZEN TOTWUG/L	1,3-DICHLOROBENZENE                       TOTWUG/L	4     	5     	1980-06-24	1986-08-08	  1.00E+01  	  5.00E+00  	  1.50E+01
34569	13DCLBEN SEDUG/KG DRY WGT 	1,3-DICHLOROBENZENE                DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34570	13DCLBEN TISMG/KG WET WGT 	1,3-DICHLOROBENZENE                WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34571	14DICHLO ROBENZEN TOTWUG/L	1,4-DICHLOROBENZENE                       TOTWUG/L	4     	5     	1980-06-24	1986-08-08	  1.00E+01  	  5.00E+00  	  1.50E+01
34574	14DCLBEN SEDUG/KG DRY WGT 	1,4-DICHLOROBENZENE                DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34575	14DCLBEN TISMG/KG WET WGT 	1,4-DICHLOROBENZENE                WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34576	2CHLOROE THYLVINY TOTWUG/L	2-CHLOROETHYL VINYL ETHER                 TOTWUG/L	3     	3     	1980-06-24	1986-08-08	  2.00E-01  	  5.00E+01  	  1.77E+01
34579	2CLEVETR SEDUG/KG DRY WGT 	2-CHLOROETHYL VINYL ETHER          DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  4.90E+00  	  4.54E+02
34581	2CHLORON APHTHALE TOTWUG/L	2-CHLORONAPHTHALENE                       TOTWUG/L	2     	3     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  2.17E+01
34584	2CLNAPTH SEDUG/KG DRY WGT 	2-CHLORONAPHTHALENE                DRY WGTBOTUG/KG	1     	1     	1980-06-24	1980-06-24	  1.80E+03  	  1.80E+03  	  1.80E+03
34585	2CLNAPTH TISMG/KG WET WGT 	2-CHLORONAPHTHALENE                WET WGTTISMG/KG	2     	4     	1982-08-24	1983-06-17	  5.00E+02  	  9.80E+02  	  5.44E+02
34586	2CHLOROP HENOL    TOTWUG/L	2-CHLOROPHENOL                            TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34589	2CLPHENO SEDUG/KG DRY WGT 	2-CHLOROPHENOL                     DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34590	2CLPHENO TISMG/KG WET WGT 	2-CHLOROPHENOL                     WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34591	2NITROPH ENOL     TOTWUG/L	2-NITROPHENOL                             TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34594	2NPHENOL SEDUG/KG DRY WGT 	2-NITROPHENOL                      DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34595	2NPHENOL TISMG/KG WET WGT 	2-NITROPHENOL                      WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34596	DINOCTPH  TOTUG/L         	DI-N-OCTYL PHTHALATE                      TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.00E+01
34599	DINOCTPH SEDUG/KG DRY WGT 	DI-N-OCTYL PHTHALATE               DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34600	DINOCTPH TISMG/KG WET WGT 	DI-N-OCTYL PHTHALATE               WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34601	24DICHLO ROPHENOL TOTWUG/L	2,4-DICHLOROPHENOL                        TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34604	24DCPHEN SEDUG/KG DRY WGT 	2,4-DICHLOROPHENOL                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34605	24DCPHEN TISMG/KG WET WGT 	2,4-DICHLOROPHENOL                 WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34606	24DIMETH YLPHENOL TOTWUG/L	2,4-DIMETHYLPHENOL                        TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34609	24DMPHEN SEDUG/KG DRY WGT 	2,4-DIMETHYLPHENOL                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34610	24DMPHEN TISMG/KG WET WGT 	2,4-DIMETHYLPHENOL                 WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34611	24DINITR OTOLUENE TOTWUG/L	2,4-DINITROTOLUENE                        TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34614	24DNTOLU SEDUG/KG DRY WGT 	2,4-DINITROTOLUENE                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.25E+03  	  9.80E+02  	  9.26E+02
34615	24DNTOLU TISMG/KG WET WGT 	2,4-DINITROTOLUENE                 WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34616	24DINITR OPHENOL  TOTWUG/L	2,4-DINITROPHENOL                         TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
34619	24DNPHEN SEDUG/KG DRY WGT 	2,4-DINITROPHENOL                  DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
