
Kauai, HI
Number of Stations = 95


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
39100	B2ETHHXL PHTHALAT TOT UG/L	BIS(2-ETHYLHEXYL) PHTHALATE,WHOLE WATER,UG/L      	2     	2     	1984-08-15	1984-08-15	  5.00E+00  	  5.00E+00  	  5.00E+00
39110	DNB PHTH TOTAL    UG/L    	DI-N-BUTYL PHTHALATE,WHOLE WATER,UG/L             	2     	2     	1984-08-15	1984-08-15	  5.00E+00  	  5.00E+00  	  5.00E+00
39175	VINYLCHL ORIDE    TOT UG/L	VINYL CHLORIDE-WHOLE WATER SAMPLE-UG/L            	5     	6     	1984-08-15	1986-08-19	  1.00E+00  	  3.00E+00  	  1.53E+00
39300	P,P'DDT   TOT UG/L        	P,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1979-07-13	1979-07-13	  7.00E-01  	  7.00E-01  	  7.00E-01
39301	P,P'DDT  SEDUG/KG DRY WGT 	P,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	12    	15    	1977-12-05	1983-02-09	  3.00E+01  	  3.00E+01  	  3.00E+01
39305	O,P' DDT WHL SMPL UG/L    	O,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1979-07-13	1979-07-13	  6.00E-01  	  6.00E-01  	  6.00E-01
39306	O,P' DDT MUD DRY  UG/KG   	O,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	12    	15    	1977-12-05	1983-02-09	  3.00E+01  	  3.00E+01  	  3.00E+01
39310	P,P'DDD   TOT UG/L        	P,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1979-07-13	1979-07-13	  6.00E-01  	  6.00E-01  	  6.00E-01
39311	P,P'DDD  SEDUG/KG DRY WGT 	P,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	12    	15    	1977-12-05	1983-02-09	  2.00E+01  	  2.00E+01  	  2.00E+01
39315	O,P' DDD WHL SMPL UG/L    	O,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1979-07-13	1979-07-13	  5.00E-01  	  5.00E-01  	  5.00E-01
39316	O,P' DDD MUD DRY  UG/KG   	O,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	12    	15    	1977-12-05	1983-02-09	  3.00E+01  	  3.00E+01  	  3.00E+01
39320	P,P'DDE   TOT UG/L        	P,P' DDE IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1979-07-13	1979-07-13	  1.00E-01  	  1.00E-01  	  1.00E-01
39321	P,P'DDE  SEDUG/KG DRY WGT 	P,P' DDE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	12    	15    	1977-12-05	1983-02-09	  1.50E+01  	  2.00E+01  	  1.60E+01
39327	O P DDE  WHL SMP  L UG/L  	ORTHO PARA DDE IN WHOLE WATER SAMPLE (UG/L)       	2     	2     	1979-07-13	1979-07-13	  3.50E-01  	  3.50E-01  	  3.50E-01
39328	O,P'DDE  MUD      UG/KG   	O,P'DDE IN      BOTTOM DEPOS  (UG/KG DRY SOLIDS)  	12    	15    	1977-12-05	1983-02-09	  1.50E+01  	  2.00E+01  	  1.60E+01
39330	ALDRIN    TOT UG/L        	ALDRIN IN WHOLE WATER SAMPLE (UG/L)               	2     	2     	1979-07-13	1979-07-13	  1.00E-01  	  1.00E-01  	  1.00E-01
39333	ALDRIN   SEDUG/KG DRY WGT 	ALDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	12    	15    	1977-12-05	1983-02-09	  1.00E+01  	  1.00E+01  	  1.00E+01
39337	ALPHABHC  TOTUG/L         	ALPHA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP    	2     	2     	1979-07-13	1979-07-13	  6.00E-02  	  6.00E-02  	  6.00E-02
39357	RONNEL   WHL SAMP UG/L    	RONNEL IN WHOLE WATER SAMPLE (UG/L)               	2     	2     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39380	DIELDRIN  TOTUG/L         	DIELDRIN IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1979-07-13	1979-07-13	  2.50E-01  	  2.50E-01  	  2.50E-01
39383	DIELDRIN SEDUG/KG DRY WGT 	DIELDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.)  	12    	15    	1977-12-05	1983-02-09	  2.50E+01  	  3.00E+01  	  2.60E+01
39390	ENDRIN    TOT UG/L        	ENDRIN IN WHOLE WATER SAMPLE (UG/L)               	2     	2     	1979-07-13	1979-07-13	  3.50E-01  	  3.50E-01  	  3.50E-01
39393	ENDRIN   SEDUG/KG DRY WGT 	ENDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	12    	15    	1977-12-05	1983-02-09	  1.50E+01  	  3.00E+01  	  2.53E+01
39480	MTHXYCLR WHL SMPL UG/L    	METHOXYCHLOR IN WHOLE WATER SAMPLE (UG/L)         	2     	2     	1979-07-13	1979-07-13	  1.00E+02  	  1.00E+02  	  1.00E+02
39481	MTHXYCLR MUD DRY  UG/KG   	METHOXYCHLOR IN BOTTOM DEPOSITS (UG/KG DRY SOL.)  	12    	15    	1977-12-05	1983-02-09	  1.00E+02  	  1.00E+02  	  1.00E+02
39504	PCB-1254  TOTUG/L         	PCB - 1254      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	2     	1979-07-13	1979-07-13	  2.00E+02  	  2.00E+02  	  2.00E+02
39507	PCB-1254 SEDUG/KG DRY WGT 	PCB - 1254       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	12    	15    	1977-12-05	1983-02-09	  2.00E+02  	  2.00E+02  	  2.00E+02
39530	MALATHN  WHL SMPL UG/L    	MALATHION IN WHOLE WATER SAMPLE (UG/L)            	2     	2     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
39560	DEMETON  WHL SMPL UG/L    	DEMETON IN WHOLE WATER SAMPLE (UG/L)              	2     	2     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39570	DIAZINON WHL SMPL UG/L    	DIAZINON IN WHOLE WATER SAMPLE (UG/L)             	2     	2     	1986-05-19	1986-05-19	  2.00E-02  	  2.00E-02  	  2.00E-02
39600	MPARATHN WHL SMPL UG/L    	METHYL PARATHION IN WHOLE WATER SAMPLE (UG/L)     	2     	2     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
39632	ATRAZINE DISS.    PPB     	ATRAZINE DISSOLVED IN WATER                    PPB	8     	13    	1984-04-25	1986-08-12	  1.00E-01  	  7.80E-02  	  8.91E-02
39700	HCB       TOT UG/L        	HEXACHLOROBENZENE IN WHOLE WATER SAMPLE (UG/L)    	2     	2     	1984-08-15	1984-08-15	  5.00E+00  	  5.00E+00  	  5.00E+00
39701	HCB      SEDUG/KG DRY WGT 	HEXACHLOROBENZENE IN BOT DEPOS (UG/KG DRY SOLIDS) 	3     	3     	1983-02-09	1983-02-09	  5.00E+00  	  5.00E+00  	  5.00E+00
39730	2,4-D    WHL SMPL UG/L    	2,4-D IN WHOLE WATER SAMPLE (UG/L)                	1     	1     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
39740	2,4,5-T  WHL SMPL UG/L    	2,4,5-T IN WHOLE WATER SAMPLE (UG/L)              	1     	1     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
39760	SILVEX   WHL SMPL UG/L    	SILVEX IN WHOLE WATER SAMPLE (UG/L)               	1     	1     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
39782	LINDANE  WHL SMPL UG/L    	LINDANE IN WHOLE WATER SAMPLE (UG/L)              	2     	2     	1979-07-13	1979-07-13	  8.00E-02  	  8.00E-02  	  8.00E-02
39783	LINDANE  MUD DRY  UG/KG   	LINDANE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)     	14    	17    	1976-10-19	1983-02-09	  1.00E+01  	  4.00E-01  	  8.86E+00
70300	RESIDUE  DISS-180 C   MG/L	RESIDUE,TOTAL FILTRABLE (DRIED AT 180C),MG/L      	16    	39    	1973-01-30	1977-10-11	  1.00E+02  	  6.82E+03  	  3.04E+04
70507	PHOS-T   ORTHO    MG/L P  	PHOSPHORUS,IN TOTAL ORTHOPHOSPHATE (MG/L AS P)    	16    	854   	1979-07-09	1997-10-20	   .00E+00  	  9.40E-02  	  1.02E-02
71900	MERCURY  HG,TOTAL UG/L    	MERCURY, TOTAL  (UG/L AS HG)                      	2     	10    	1976-10-19	1976-10-19	  2.00E-04  	  2.00E-04  	  2.00E-04
71921	MERCURY  SEDMG/KG DRY WGT 	MERCURY,TOT. IN BOT. DEPOS. (MG/KG AS HG DRY WGT) 	9     	37    	1976-10-16	1983-02-09	  2.00E-02  	  2.50E-01  	  2.31E-01
77128	STYRENE  TOTAL    UG/L    	STYRENE                           WHOLE WATER,UG/L	4     	4     	1986-05-19	1986-08-19	  2.00E-01  	  5.00E-01  	  4.25E-01
77170	2,2DCLPR TOTAL    UG/L    	2,2-DICHLOROPROPANE               WHOLE WATER,UG/L	3     	3     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
77173	1,3DCLPR TOTAL    UG/L    	1,3-DICHLOROPROPANE               WHOLE WATER,UG/L	5     	6     	1984-08-15	1986-08-19	  2.00E-01  	  5.00E-01  	  1.28E+00
77443	1,2,3TCP TOTAL    UG/L    	1,2,3-TRICHLOROPROPANE            WHOLE WATER,UG/L	1     	1     	1984-06-26	1984-06-26	  2.00E-01  	  2.00E-01  	  2.00E-01
77562	1112TCLE TOTAL    UG/L    	1,1,1,2-TETRACHLOROETHANE         WHOLE WATER,UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
77596	DBRMETHA TOTAL    UG/L    	METHYLENE BROMIDE                 WHOLE WATER,UG/L	3     	3     	1986-05-19	1986-05-19	  1.00E+00  	  1.00E+00  	  1.00E+00
77641	N-TRIDEC TOTAL    UG/L    	N-TRIDECANE                       WHOLE WATER,UG/L	5     	6     	1984-08-15	1986-08-19	  2.00E-01  	  5.00E-01  	  1.28E+00
77779	DBRDCLM  TOTAL    UG/L    	DIBROMODICHLOROMETHANE            WHOLE WATER,UG/L	7     	15    	1981-07-13	1986-05-19	  1.00E+00  	  2.11E-01  	  2.51E-01
77970	CHLORO   TOLUENE  UG/L    	CHLOROTOLUENE IN WATER  UG/L                      	3     	3     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
78113	ETH BENZ WH WTR   UG/L    	ETHYL BENZENE WHOLE WATER SAMPLE  UG/L            	5     	6     	1984-08-15	1986-08-19	  2.00E-01  	  3.00E+00  	  1.13E+00
81292	AZINPHOS ETHYL    TOT UG/L	AZINPHOSETHYL C12H16N3O3PS2WHOLE WATER SAMPLE UG/L	2     	2     	1986-05-19	1986-05-19	  1.00E+00  	  1.00E+00  	  1.00E+00
81293	COUMAPHS TOT      UG/L    	COUMAPHOS(C14H16CLO5PS)    WHOLE WATER SAMPLE UG/L	2     	2     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
81327	DICHLORO PROPANE  TOT UG/L	DICHLOROPROPANE            WHOLE WATER SAMPLE UG/L	1     	1     	1986-08-19	1986-08-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81333	DICLBENZ ISOMER   TOT UG/L	DICHLOROBENZENE ISOMER     WHOLE WATER SAMPLE UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81501	PENTACL  ETHANE   TOT UG/L	PENTACHLOROETHANE              WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
81522	DIBROMO  ETHANE   TOT UG/L	DIBROMOETHANE                  WHL WATER SMPL UG/L	7     	12    	1981-07-13	1986-05-19	  1.00E+00  	  5.00E-02  	  2.83E-01
81551	XYLENE    TOT UG/L        	XYLENE                         WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81555	BROMO    BENZENE  TOT UG/L	BROMOBENZENE                   WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81574	DICHLORO ETHYLENE TOT UG/L	DICHLOROETHYLENE               WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81680	DICHLORO ETHANE   TOT MG/L	DICHLOROETHANE IN THE WHOLE WATER SAMPLE MG/L     	3     	3     	1984-08-15	1986-08-19	  2.00E-01  	  3.00E+00  	  2.07E+00
81757	CYANAZIN WHL WAT  UG/L    	CYANAZINE IN THE WHOLE WATER SAMPLE UG/L          	2     	2     	1984-08-15	1984-08-15	  1.00E-01  	  1.00E-01  	  1.00E-01
81758	ETHOPROP WHL WAT  UG/L    	ETHOPROP IN THE WHOLE WATER SAMPLE UG/L           	2     	2     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
82028	RATIO    FEC COL  FEC STRP	RATIO OF FECAL COLIFORM TO FECAL STREPTOCOCCI(CAL)	30    	564   	1973-11-05	1989-03-06	  1.00E+01  	  9.75E+00  	  3.15E+00
82079	TURBIDTY LAB      NTU     	TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU  	21    	970   	1973-01-30	1997-10-20	  1.00E+01  	  9.80E-01  	  3.00E+00
82195	THIOCARB AMATES   UG/L    	THIOCARBAMATES       IN WATER                 UG/L	2     	2     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
82227	TRICHLOR PHENATE  UG/L    	TRICHLOROPHENATE (ISOMERS) IN WATER           UG/L	2     	2     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
82617	DISULFTN WATR TOT REC UG/L	DISULFOTON, WHOLE WATER, TOTAL RECOVERABLE    UG/L	2     	2     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
82700	CF/100ML                  	CLOSTRIDIUM PORFRINGENS, MF              CFU/100ML	29    	1233  	1993-03-03	1998-12-15	  1.00E+01  	  9.00E+00  	  3.81E+00
